S.No,item,itemLabel
137,http://www.wikidata.org/entity/Q33311027,Harshida Raval
138,http://www.wikidata.org/entity/Q25681795,Dipali Barthakur
139,http://www.wikidata.org/entity/Q27628117,Atithi Gautam K. C
140,http://www.wikidata.org/entity/Q27656974,Jagjit Kaur
141,http://www.wikidata.org/entity/Q42665934,Abhaya Hiranmayi
142,http://www.wikidata.org/entity/Q42777213,Kalyani Menon
143,http://www.wikidata.org/entity/Q123692796,Stella Ramola
144,http://www.wikidata.org/entity/Q16977344,Sukmit Gurung
145,http://www.wikidata.org/entity/Q18126169,Smita Nair Jain
146,http://www.wikidata.org/entity/Q20988132,Radhika Thilak
147,http://www.wikidata.org/entity/Q24289089,Shivranjani Singh
148,http://www.wikidata.org/entity/Q331155,Shruti Haasan
149,http://www.wikidata.org/entity/Q465848,Meena Kumari
150,http://www.wikidata.org/entity/Q4156562,Hard Kaur
151,http://www.wikidata.org/entity/Q4160503,Deepali Joshi-Shah
152,http://www.wikidata.org/entity/Q4806200,Ashwini Bhide-Deshpande
153,http://www.wikidata.org/entity/Q4902947,Biba Singh
154,http://www.wikidata.org/entity/Q4946034,Bornali Kalita
155,http://www.wikidata.org/entity/Q5070848,Chanchal Bharti
156,http://www.wikidata.org/entity/Q5250548,Deepali Kishore
157,http://www.wikidata.org/entity/Q5267047,Devika Chawla
158,http://www.wikidata.org/entity/Q5317880,Dwaram Lakshmi
159,http://www.wikidata.org/entity/Q6167664,Jayashree Patanekar
160,http://www.wikidata.org/entity/Q7037107,Nilima Sen
161,http://www.wikidata.org/entity/Q7139416,Paroma Banerji
162,http://www.wikidata.org/entity/Q7148666,Pattu Rajagopalan
163,http://www.wikidata.org/entity/Q7229058,Pop Shalini
164,http://www.wikidata.org/entity/Q7239780,Preeti Sagar
165,http://www.wikidata.org/entity/Q7246466,Priya Kanungo
166,http://www.wikidata.org/entity/Q7280185,Radha Mangeshkar
167,http://www.wikidata.org/entity/Q7295154,Rasoolan Bai
168,http://www.wikidata.org/entity/Q7306928,Reena Bhardwaj
169,http://www.wikidata.org/entity/Q7310608,Rekha Bhardwaj
170,http://www.wikidata.org/entity/Q7310612,Rekha Raj
171,http://www.wikidata.org/entity/Q7395773,Saba Azad
172,http://www.wikidata.org/entity/Q7399457,Sahana Devi
173,http://www.wikidata.org/entity/Q7399655,Sahiti G
174,http://www.wikidata.org/entity/Q7415625,Sanchita Bhattacharya
175,http://www.wikidata.org/entity/Q7417929,Sangeetha Katti
176,http://www.wikidata.org/entity/Q7420991,Sapna Awasthi
177,http://www.wikidata.org/entity/Q7640384,Sunitha Sarathy
178,http://www.wikidata.org/entity/Q7668795,T. V. Rathinam
179,http://www.wikidata.org/entity/Q7881027,Uma Ramanan
180,http://www.wikidata.org/entity/Q7929270,Vijayalakshmy Subramaniam
181,http://www.wikidata.org/entity/Q9076907,Shweta Shetty
182,http://www.wikidata.org/entity/Q13111433,K. Omanakutty
183,http://www.wikidata.org/entity/Q13117302,Jaymala Shiledar
184,http://www.wikidata.org/entity/Q16733129,Mili Nair
185,http://www.wikidata.org/entity/Q17411345,Soumya Ramakrishnan
186,http://www.wikidata.org/entity/Q17479076,Gambhari Devi
187,http://www.wikidata.org/entity/Q18098135,Samantha Edwards
188,http://www.wikidata.org/entity/Q18209505,Nilanjana Sarkar
189,http://www.wikidata.org/entity/Q18364020,Latha Raju
190,http://www.wikidata.org/entity/Q18638042,Maria Roe Vincent
191,http://www.wikidata.org/entity/Q18686497,Sumitra Guha
192,http://www.wikidata.org/entity/Q19892051,Jagmohan Kaur
193,http://www.wikidata.org/entity/Q20059908,Shanta Modak
194,http://www.wikidata.org/entity/Q65321505,K S Rehna
195,http://www.wikidata.org/entity/Q27734999,Nimrat Khaira
196,http://www.wikidata.org/entity/Q28101658,Anandi Joshi
197,http://www.wikidata.org/entity/Q29053580,Susmita Das
198,http://www.wikidata.org/entity/Q122749407,Kumudini Debi
199,http://www.wikidata.org/entity/Q122801958,Banshari Lahiri
200,http://www.wikidata.org/entity/Q122803089,Runu Panda
201,http://www.wikidata.org/entity/Q123459538,Gorisha Gogoi
202,http://www.wikidata.org/entity/Q123554709,Sampa Kundu
203,http://www.wikidata.org/entity/Q4855067,Bengaluru Nagarathnamma
204,http://www.wikidata.org/entity/Q116258035,Parul Mishra
205,http://www.wikidata.org/entity/Q76454642,Bina Addy
206,http://www.wikidata.org/entity/Q66528582,Maithili Thakur
207,http://www.wikidata.org/entity/Q57059080,Mannat Noor
208,http://www.wikidata.org/entity/Q100256262,Jayati Chakraborty
209,http://www.wikidata.org/entity/Q113027169,Amika Shail
210,http://www.wikidata.org/entity/Q10971205,B. Jayamma
211,http://www.wikidata.org/entity/Q95997981,Rockstar Ramani Ammal
212,http://www.wikidata.org/entity/Q109604584,Indubala
213,http://www.wikidata.org/entity/Q67073102,Anwesha Dutta
214,http://www.wikidata.org/entity/Q6743750,Malini Rajurkar
215,http://www.wikidata.org/entity/Q6807583,Meena Kapoor
216,http://www.wikidata.org/entity/Q7633738,Sudha Malhotra
217,http://www.wikidata.org/entity/Q7636486,Sulochana Brahaspati
218,http://www.wikidata.org/entity/Q7638771,Sunali Rathod
219,http://www.wikidata.org/entity/Q7639929,Suneeta Rao
220,http://www.wikidata.org/entity/Q104822726,Sunanda (singer)
221,http://www.wikidata.org/entity/Q13058607,Purba Dam
222,http://www.wikidata.org/entity/Q109661024,Lalita Venkatram
223,http://www.wikidata.org/entity/Q109674451,Ira Roshan
224,http://www.wikidata.org/entity/Q7286104,Rajeshwari Datta
225,http://www.wikidata.org/entity/Q4853907,Banani Ghosh
226,http://www.wikidata.org/entity/Q93178182,Banikona Ghoshal
227,http://www.wikidata.org/entity/Q106880361,Aditi Munshi
228,http://www.wikidata.org/entity/Q5101174,Chinnaponnu
229,http://www.wikidata.org/entity/Q97383364,Amita Tagore
230,http://www.wikidata.org/entity/Q48818237,Meghna Mishra
231,http://www.wikidata.org/entity/Q42336753,Mengu Suokhrie
232,http://www.wikidata.org/entity/Q106839409,Kenisha Awasthi
233,http://www.wikidata.org/entity/Q107412397,T. V. Kumuthini
234,http://www.wikidata.org/entity/Q108261050,Priyanka Bharali
235,http://www.wikidata.org/entity/Q108286040,Lalenkawli
236,http://www.wikidata.org/entity/Q108286046,Nancy Zothanmawii
237,http://www.wikidata.org/entity/Q108286047,Ningmuanching
238,http://www.wikidata.org/entity/Q108286061,Nengboi Mate
239,http://www.wikidata.org/entity/Q108286069,Nemngaikim Doungel
240,http://www.wikidata.org/entity/Q108286062,Thethem Khongsai
241,http://www.wikidata.org/entity/Q108286557,Hoineilam Haokip
242,http://www.wikidata.org/entity/Q111240286,Farida Vakil
243,http://www.wikidata.org/entity/Q111598945,Jankee Parekh
244,http://www.wikidata.org/entity/Q112228331,Lopita Mishra
245,http://www.wikidata.org/entity/Q16876092,Shilpa Raju
246,http://www.wikidata.org/entity/Q17069798,M. S. Sheela
247,http://www.wikidata.org/entity/Q19898398,Rimi Basu Sinha
248,http://www.wikidata.org/entity/Q116734136,C. Lalitha
249,http://www.wikidata.org/entity/Q116734142,C. Saroja
250,http://www.wikidata.org/entity/Q117254569,Dolly Ghosh
251,http://www.wikidata.org/entity/Q117795571,Nithya Naresh
252,http://www.wikidata.org/entity/Q24950633,Husna Bai
253,http://www.wikidata.org/entity/Q118468195,Neha Maharana
254,http://www.wikidata.org/entity/Q118869489,Rashmeet Kaur
255,http://www.wikidata.org/entity/Q119648076,Kalyani Kazi
256,http://www.wikidata.org/entity/Q6965966,Narinder Biba
257,http://www.wikidata.org/entity/Q19663809,Rajnigandha Shekhawat
258,http://www.wikidata.org/entity/Q19832451,Gayatri Sankaran
259,http://www.wikidata.org/entity/Q19898650,Usha Timothy
260,http://www.wikidata.org/entity/Q122230107,Laxmi Dubey
261,http://www.wikidata.org/entity/Q122902724,Ilina Agashe
262,http://www.wikidata.org/entity/Q123406545,Aparna Narayanan
263,http://www.wikidata.org/entity/Q123411965,Lothika
264,http://www.wikidata.org/entity/Q123411991,Madhura Dhara Talluri
265,http://www.wikidata.org/entity/Q123413139,Indravathi Chauhan
266,http://www.wikidata.org/entity/Q123419648,Sanjana Divaker Kalmanje
267,http://www.wikidata.org/entity/Q123419660,Sreeradha Bandyopadhyay
268,http://www.wikidata.org/entity/Q123473999,Madurai Bhanumathi
269,http://www.wikidata.org/entity/Q123484500,Srimathi
270,http://www.wikidata.org/entity/Q123484748,Apoorva Sridhar
271,http://www.wikidata.org/entity/Q123484880,Daisey Yensone
272,http://www.wikidata.org/entity/Q123487647,Anjali Mukhopadhyay
273,http://www.wikidata.org/entity/Q123492907,Trupti Ghosh
274,http://www.wikidata.org/entity/Q123555224,Anusua Chowdhury
275,http://www.wikidata.org/entity/Q123560477,Binota Roy
276,http://www.wikidata.org/entity/Q123584868,Ila Basu
277,http://www.wikidata.org/entity/Q123589851,Swayamprabha Mishra
278,http://www.wikidata.org/entity/Q25302753,Mamta Joshi
279,http://www.wikidata.org/entity/Q56875894,Mohana Bhogaraju
280,http://www.wikidata.org/entity/Q27178674,Pratima Bandopadhyay
281,http://www.wikidata.org/entity/Q50048571,Navneet Aditya Waiba
282,http://www.wikidata.org/entity/Q19560858,Parvathy Jayadevan
283,http://www.wikidata.org/entity/Q30323512,Bhaswati Chakraborty
284,http://www.wikidata.org/entity/Q19891547,Rita Ganguly
285,http://www.wikidata.org/entity/Q31340258,Basanti Devi Bisht
286,http://www.wikidata.org/entity/Q13119635,Madhu Kambikar
287,http://www.wikidata.org/entity/Q20684023,Bindhyabasini Devi
288,http://www.wikidata.org/entity/Q24251050,Anindita Paul
289,http://www.wikidata.org/entity/Q100280943,Reya Kundu
290,http://www.wikidata.org/entity/Q100493792,Ishita Chakravarty
291,http://www.wikidata.org/entity/Q101444491,Prashmita Paul
292,http://www.wikidata.org/entity/Q62573983,Monica Mundu
293,http://www.wikidata.org/entity/Q87390206,Amrutha Suresh
294,http://www.wikidata.org/entity/Q110811750,Sangita Kakati
295,http://www.wikidata.org/entity/Q123555408,Q123555408
296,http://www.wikidata.org/entity/Q110927973,Nithya Mammen
297,http://www.wikidata.org/entity/Q112845300,Sudakshina Sarma
298,http://www.wikidata.org/entity/Q104290525,Arundhati Holme Chowdhury
299,http://www.wikidata.org/entity/Q2051710,Anna Katharina Valayil
300,http://www.wikidata.org/entity/Q3595158,Jiah Khan
301,http://www.wikidata.org/entity/Q3630917,Kesarbai Kerkar
302,http://www.wikidata.org/entity/Q3631233,Malika Pukhraj
303,http://www.wikidata.org/entity/Q3632664,Mogubai Kurdikar
304,http://www.wikidata.org/entity/Q4725343,Alia Bhatt
305,http://www.wikidata.org/entity/Q5620296,Gursharan Kaur
306,http://www.wikidata.org/entity/Q5768775,Hira Devi Waiba
307,http://www.wikidata.org/entity/Q6363189,Kanika Kapoor
308,http://www.wikidata.org/entity/Q6444681,Kunika
309,http://www.wikidata.org/entity/Q7545433,Smitha Madhav
310,http://www.wikidata.org/entity/Q7586512,Srirangam Gopalaratnam
311,http://www.wikidata.org/entity/Q465863,Shabana Azmi
312,http://www.wikidata.org/entity/Q466826,Alka Yagnik
313,http://www.wikidata.org/entity/Q7496763,Shilpa Rao
314,http://www.wikidata.org/entity/Q14266529,Ramya NSK
315,http://www.wikidata.org/entity/Q14916694,Shameem Dev Azad
316,http://www.wikidata.org/entity/Q15120876,Chandralekha
317,http://www.wikidata.org/entity/Q15261702,Manasi Scott
318,http://www.wikidata.org/entity/Q15629697,Sniti Mishra
319,http://www.wikidata.org/entity/Q4777837,Anupama Deshpande
320,http://www.wikidata.org/entity/Q4777915,Anusha Mani
321,http://www.wikidata.org/entity/Q15838156,Pam Crain
322,http://www.wikidata.org/entity/Q16134431,Santha P. Nair
323,http://www.wikidata.org/entity/Q16137850,Selma George
324,http://www.wikidata.org/entity/Q16208347,Nirmala Devi
325,http://www.wikidata.org/entity/Q16233540,Kriti Sanon
326,http://www.wikidata.org/entity/Q16240139,Digangana Suryavanshi
327,http://www.wikidata.org/entity/Q5250469,Deepa Miriam
328,http://www.wikidata.org/entity/Q5266447,Devaki Pandit
329,http://www.wikidata.org/entity/Q5269731,Dhondutai Kulkarni
330,http://www.wikidata.org/entity/Q16345078,Ritu Guha
331,http://www.wikidata.org/entity/Q17151291,Viji Subramaniam
332,http://www.wikidata.org/entity/Q17306229,Reenie Mansata
333,http://www.wikidata.org/entity/Q7123839,Padma Talwalkar
334,http://www.wikidata.org/entity/Q7141200,Parul Ghosh
335,http://www.wikidata.org/entity/Q7313582,Renuka Dasgupta
336,http://www.wikidata.org/entity/Q7399454,Sahana Bajpaie
337,http://www.wikidata.org/entity/Q7416298,Sandhya Sanjana
338,http://www.wikidata.org/entity/Q7417926,Sangeetha Rajeshwaran
339,http://www.wikidata.org/entity/Q7418238,Sanhita Nandi
340,http://www.wikidata.org/entity/Q7456059,Seshulatha Kosuru
341,http://www.wikidata.org/entity/Q7652941,Swagatalakshmi Dasgupta
342,http://www.wikidata.org/entity/Q20880402,Ranjani Hebbar
343,http://www.wikidata.org/entity/Q20918648,Vasundhara Komkali
344,http://www.wikidata.org/entity/Q21621394,Shipra Goyal
345,http://www.wikidata.org/entity/Q22837657,Bhubaneswari Mishra
346,http://www.wikidata.org/entity/Q13645808,Madhushree
347,http://www.wikidata.org/entity/Q15429580,Aishwarya Vidhya Raghunath
348,http://www.wikidata.org/entity/Q16145324,B. Jayashree
349,http://www.wikidata.org/entity/Q16257961,Mridula Warrier
350,http://www.wikidata.org/entity/Q16731830,Sowmya Mahadevan
351,http://www.wikidata.org/entity/Q16755934,Savani Ravindra
352,http://www.wikidata.org/entity/Q27916424,Spoorthi Yadagiri
353,http://www.wikidata.org/entity/Q27975903,Gopika Poornima
354,http://www.wikidata.org/entity/Q6740774,Malabika Kanan
355,http://www.wikidata.org/entity/Q6747697,Manda Sudharani
356,http://www.wikidata.org/entity/Q6750465,Manjusha Kulkarni-Patil
357,http://www.wikidata.org/entity/Q18351975,Mami Varte
358,http://www.wikidata.org/entity/Q18637799,Roopa Revathi
359,http://www.wikidata.org/entity/Q7922433,Veronica Mehta
360,http://www.wikidata.org/entity/Q7930120,Vilayil Fazeela
361,http://www.wikidata.org/entity/Q7932582,Vinitha
362,http://www.wikidata.org/entity/Q19896001,Queen Hazarika
363,http://www.wikidata.org/entity/Q20564262,Resmi Sateesh
364,http://www.wikidata.org/entity/Q13377728,Jyotsna Keshav Bhole
365,http://www.wikidata.org/entity/Q16186536,Bharati Vaishampayan
366,http://www.wikidata.org/entity/Q28007335,Priya Radhakrishnan
367,http://www.wikidata.org/entity/Q28919944,Pingala Kalyani
368,http://www.wikidata.org/entity/Q29453062,Madhushree Narayan
369,http://www.wikidata.org/entity/Q33104133,Payal Dev
370,http://www.wikidata.org/entity/Q50825643,Mamta Chandrakar
371,http://www.wikidata.org/entity/Q59317211,Rami
372,http://www.wikidata.org/entity/Q48884766,Sapna Choudhary
373,http://www.wikidata.org/entity/Q50414311,Y.G. Srimati
374,http://www.wikidata.org/entity/Q63184572,Vishnupriya Ravi
375,http://www.wikidata.org/entity/Q80555870,Utpala Goswami
376,http://www.wikidata.org/entity/Q81878478,Shehnaaz Kaur Gill
377,http://www.wikidata.org/entity/Q84567060,Nazia Alam
378,http://www.wikidata.org/entity/Q84604568,Naima Alam
