S.No,item,itemLabel
142,http://www.wikidata.org/entity/Q121088697,Nitya Vasudevan
143,http://www.wikidata.org/entity/Q61957962,Lalitha Sami
144,http://www.wikidata.org/entity/Q23806343,Wajida Tabassum
145,http://www.wikidata.org/entity/Q123337331,Bulbuli Khanikor
146,http://www.wikidata.org/entity/Q3632490,Renu Khator
147,http://www.wikidata.org/entity/Q15145171,Archana Bhattacharyya
148,http://www.wikidata.org/entity/Q4804510,Asha Pande
149,http://www.wikidata.org/entity/Q4806935,Asifa Zamani
150,http://www.wikidata.org/entity/Q57242144,Lavanya Rajamani
151,http://www.wikidata.org/entity/Q5650929,Hansa Jivraj Mehta
152,http://www.wikidata.org/entity/Q16733425,Nivedita Menon
153,http://www.wikidata.org/entity/Q124637904,Bijaylaxmi Panigrahi
154,http://www.wikidata.org/entity/Q124637914,Subhashree Moharana
155,http://www.wikidata.org/entity/Q27783574,Madeleine Herman de Blic
156,http://www.wikidata.org/entity/Q124676865,Subasini Lenka
157,http://www.wikidata.org/entity/Q124736435,Luku Sanyal
158,http://www.wikidata.org/entity/Q28544151,Lucy Kurien
159,http://www.wikidata.org/entity/Q29048243,Bhaavna Arora
160,http://www.wikidata.org/entity/Q18685755,Bertha Gyndykes Dkhar
161,http://www.wikidata.org/entity/Q19668353,Indumati Babuji Patankar
162,http://www.wikidata.org/entity/Q19869293,Kiran Martin
163,http://www.wikidata.org/entity/Q19891102,Perin Captain
164,http://www.wikidata.org/entity/Q19895840,Renuka Ravindran
165,http://www.wikidata.org/entity/Q19901232,Droupadi Murmu
166,http://www.wikidata.org/entity/Q20090336,Tiffany Brar
167,http://www.wikidata.org/entity/Q21064533,Jayanti Naik
168,http://www.wikidata.org/entity/Q63116994,Priyamvada Gopal
169,http://www.wikidata.org/entity/Q4898608,Bettina Bäumer
170,http://www.wikidata.org/entity/Q16073154,Ambujam Ammal
171,http://www.wikidata.org/entity/Q36988287,Hamida Habibullah
172,http://www.wikidata.org/entity/Q27087891,P. Lalita Kumari
173,http://www.wikidata.org/entity/Q16886275,Vidita Vaidya
174,http://www.wikidata.org/entity/Q27914761,Rita Kothari
175,http://www.wikidata.org/entity/Q28180093,Fatima Sheikh
176,http://www.wikidata.org/entity/Q38160071,Karnika Seth
177,http://www.wikidata.org/entity/Q71209920,Natasha Noel
178,http://www.wikidata.org/entity/Q19898617,Susie Tharu
179,http://www.wikidata.org/entity/Q19899258,Phoolbasan Bai Yadav
180,http://www.wikidata.org/entity/Q20036727,Indumati Chimanlal Sheth
181,http://www.wikidata.org/entity/Q20985658,Lila Poonawalla
182,http://www.wikidata.org/entity/Q20988889,Begum Zafar Ali
183,http://www.wikidata.org/entity/Q23018363,Ameena Ahmad Ahuja
184,http://www.wikidata.org/entity/Q96205837,Sowmya Rao
185,http://www.wikidata.org/entity/Q54817064,Hansa Yogendra
186,http://www.wikidata.org/entity/Q24566018,M. Sarada Menon
187,http://www.wikidata.org/entity/Q26923153,Manjula Sree
188,http://www.wikidata.org/entity/Q28372116,Kavita Kane
189,http://www.wikidata.org/entity/Q31119374,Khyrunnisa A.
190,http://www.wikidata.org/entity/Q104724033,Urmila Balavant Apte
191,http://www.wikidata.org/entity/Q107094401,Saraswati Raju
192,http://www.wikidata.org/entity/Q43718101,Jayashri Raiji
193,http://www.wikidata.org/entity/Q3889040,Bhadda Kundalakesa
194,http://www.wikidata.org/entity/Q5209719,Daisy Hasan
195,http://www.wikidata.org/entity/Q7238891,Pravrajika Shraddhaprana
196,http://www.wikidata.org/entity/Q113488055,Geetha Narayanan
197,http://www.wikidata.org/entity/Q55768,Geeta Sane
198,http://www.wikidata.org/entity/Q4746899,Amita Dhanda
199,http://www.wikidata.org/entity/Q15991557,B K Thelma
200,http://www.wikidata.org/entity/Q16186480,Indu Shahani
201,http://www.wikidata.org/entity/Q16230630,Anice George
202,http://www.wikidata.org/entity/Q16730840,P. Kilemsungla
203,http://www.wikidata.org/entity/Q6759598,Sulekha Hussain
204,http://www.wikidata.org/entity/Q7660471,Syeda Bilgrami Imam
205,http://www.wikidata.org/entity/Q113483200,Madhu Purti
206,http://www.wikidata.org/entity/Q113819561,Shivangi Narayan
207,http://www.wikidata.org/entity/Q104900609,M.S. Sunil
208,http://www.wikidata.org/entity/Q22906867,Sheela Borthakur
209,http://www.wikidata.org/entity/Q3530114,Sunitha Krishnan
210,http://www.wikidata.org/entity/Q102147340,Meenakshi Pahuja
211,http://www.wikidata.org/entity/Q7238888,Pravrajika Bhaktiprana
212,http://www.wikidata.org/entity/Q113483223,Pushpa Champia
213,http://www.wikidata.org/entity/Q7924598,Vibha Parthasarathy
214,http://www.wikidata.org/entity/Q113645741,Suman Preet
215,http://www.wikidata.org/entity/Q19561484,Janak Palta McGilligan
216,http://www.wikidata.org/entity/Q21604083,Hema Bharali
217,http://www.wikidata.org/entity/Q23542614,Mandakini Amte
218,http://www.wikidata.org/entity/Q25479514,Prabhjot Kaur
219,http://www.wikidata.org/entity/Q4966752,Bridget Sequeira
220,http://www.wikidata.org/entity/Q16008301,Premlila Vithaldas Thackersey
221,http://www.wikidata.org/entity/Q5415793,Evangeline Anderson Rajkumar
222,http://www.wikidata.org/entity/Q26923832,Manjari Makijany
223,http://www.wikidata.org/entity/Q16136052,D. Sreedevi
224,http://www.wikidata.org/entity/Q17505041,Rajashree Birla
225,http://www.wikidata.org/entity/Q7685181,Tarabai Modak
226,http://www.wikidata.org/entity/Q19516414,Aisha Chaudhary
227,http://www.wikidata.org/entity/Q19891258,Amalprava Das
228,http://www.wikidata.org/entity/Q19899056,Laila Tyabji
229,http://www.wikidata.org/entity/Q12418241,Kamalendumati Shah
230,http://www.wikidata.org/entity/Q13379981,Mythili Sivaraman
231,http://www.wikidata.org/entity/Q13651184,Muppala Ranganayakamma
232,http://www.wikidata.org/entity/Q3506447,Swarn Lata Sharma
233,http://www.wikidata.org/entity/Q3521524,Tessy Thomas
234,http://www.wikidata.org/entity/Q15643275,Andal Venkatasubba Rao
235,http://www.wikidata.org/entity/Q16077748,Sulabha Panandikar
236,http://www.wikidata.org/entity/Q16773255,Rehana Khatoon
237,http://www.wikidata.org/entity/Q33289853,Madhumita Das
238,http://www.wikidata.org/entity/Q7270710,Queenie Rynjah
239,http://www.wikidata.org/entity/Q7489048,Shantha Sinha
240,http://www.wikidata.org/entity/Q18164430,Parveen Talha
241,http://www.wikidata.org/entity/Q113537366,Elisa Parija
242,http://www.wikidata.org/entity/Q29390248,Malvika Iyer
243,http://www.wikidata.org/entity/Q20047084,Lila Ramkumar Bhargava
244,http://www.wikidata.org/entity/Q47487009,Roopa Pai
245,http://www.wikidata.org/entity/Q42211495,Miniya Chatterji
246,http://www.wikidata.org/entity/Q43867881,Ramaben Patel
247,http://www.wikidata.org/entity/Q12917834,Kamla Chaudhry
248,http://www.wikidata.org/entity/Q55709976,Bashabi Fraser
249,http://www.wikidata.org/entity/Q25036173,Anuja Trehan Kapur
250,http://www.wikidata.org/entity/Q25982981,Checha Davies
251,http://www.wikidata.org/entity/Q26271714,Vaishnavi Sundar
252,http://www.wikidata.org/entity/Q15717851,Geetha Nagabhushan
253,http://www.wikidata.org/entity/Q26465923,Basabi Pal
254,http://www.wikidata.org/entity/Q47513729,Maneesha S. Inamdar
255,http://www.wikidata.org/entity/Q17068489,Malabika Sarkar
256,http://www.wikidata.org/entity/Q6727427,Madhu Purnima Kishwar
257,http://www.wikidata.org/entity/Q7280181,Radha Kumar
258,http://www.wikidata.org/entity/Q29452532,Gita Mittal
259,http://www.wikidata.org/entity/Q29641841,Aryamba Pattabhi
260,http://www.wikidata.org/entity/Q19666499,Munisha Rajpal
261,http://www.wikidata.org/entity/Q22007412,Theilin Phanbuh
262,http://www.wikidata.org/entity/Q22097241,Meenakshi Gopinath
263,http://www.wikidata.org/entity/Q2254757,Mamoni Raisom Goswami
264,http://www.wikidata.org/entity/Q45093018,Joyoti Basu
265,http://www.wikidata.org/entity/Q16194382,Usha Vijayaraghavan
266,http://www.wikidata.org/entity/Q28735349,Deepa Nisanth
267,http://www.wikidata.org/entity/Q19798238,Sarla Birla
268,http://www.wikidata.org/entity/Q19899025,Shalini Moghe
269,http://www.wikidata.org/entity/Q63968678,Daksha Pattani
270,http://www.wikidata.org/entity/Q42887699,Meena Dhanda
271,http://www.wikidata.org/entity/Q23020579,Keepu Tsering Lepcha
272,http://www.wikidata.org/entity/Q64875563,Anita Ghai
273,http://www.wikidata.org/entity/Q44479723,Ramya Sreenivasan
274,http://www.wikidata.org/entity/Q24285755,Pushpalata Das
275,http://www.wikidata.org/entity/Q66580063,Netha Hussain
276,http://www.wikidata.org/entity/Q73011294,Pranita Talukdar
277,http://www.wikidata.org/entity/Q23806393,Yashodhara Dasappa
278,http://www.wikidata.org/entity/Q47031450,Ayesha Kidwai
279,http://www.wikidata.org/entity/Q62016666,Chinmayi Arun
280,http://www.wikidata.org/entity/Q113627921,Jasleen Kaur
281,http://www.wikidata.org/entity/Q113453776,Arti Hansda
282,http://www.wikidata.org/entity/Q113535537,Padmashree Prusty
283,http://www.wikidata.org/entity/Q113535545,Silpi Prusty
284,http://www.wikidata.org/entity/Q113448917,Maroona Murmu
285,http://www.wikidata.org/entity/Q113474486,Gomati Bodra
286,http://www.wikidata.org/entity/Q443301,Mother Meera
287,http://www.wikidata.org/entity/Q2722272,Anila Dalal
288,http://www.wikidata.org/entity/Q3522701,Mirabehn
289,http://www.wikidata.org/entity/Q4901064,Bhanwari Devi
290,http://www.wikidata.org/entity/Q111145646,Nelly Sethna
291,http://www.wikidata.org/entity/Q6344264,Kabita Sinha
