S.No,item,itemLabel
424,http://www.wikidata.org/entity/Q6732758,Mahadeva Iyer Ganapati
425,http://www.wikidata.org/entity/Q113203905,Shrey Mallick
426,http://www.wikidata.org/entity/Q102203125,Kanwaljeet Singh
427,http://www.wikidata.org/entity/Q25682007,Debajit Changmai
428,http://www.wikidata.org/entity/Q4699950,Ajoy Ghose
429,http://www.wikidata.org/entity/Q4828871,Avinash Balkrishna Patwardhan
430,http://www.wikidata.org/entity/Q111170927,Nabahat Khan
431,http://www.wikidata.org/entity/Q15989524,Acharya Buddharakkhita
432,http://www.wikidata.org/entity/Q5584286,Gopi Sundar
433,http://www.wikidata.org/entity/Q7291389,Ranchordas Pagi
434,http://www.wikidata.org/entity/Q28741244,N. Ravishankar
435,http://www.wikidata.org/entity/Q7911814,Vallam Sundar
436,http://www.wikidata.org/entity/Q65238658,Lalit Kumar
437,http://www.wikidata.org/entity/Q61160651,Sultan Singh
438,http://www.wikidata.org/entity/Q61995193,Mahesh Athirala
439,http://www.wikidata.org/entity/Q51717795,Deepak Dubey
440,http://www.wikidata.org/entity/Q116621417,Purnanand Garje
441,http://www.wikidata.org/entity/Q116764999,Vishnu Govind
442,http://www.wikidata.org/entity/Q116845597,Azhar Mushtaq
443,http://www.wikidata.org/entity/Q117299934,Jyo John Mulloor
444,http://www.wikidata.org/entity/Q118322407,Sanjay Bhangar
445,http://www.wikidata.org/entity/Q5512186,G. D. Agrawal
446,http://www.wikidata.org/entity/Q119220555,Mallik Tatipamula
447,http://www.wikidata.org/entity/Q58229793,Senthilnath Jayavelu
448,http://www.wikidata.org/entity/Q6203171,Jishnu Raghavan
449,http://www.wikidata.org/entity/Q7922222,Vernon Robertson
450,http://www.wikidata.org/entity/Q120804374,Hrishikesh Bhaskaran
451,http://www.wikidata.org/entity/Q121032309,Anil Kumar Patnaik
452,http://www.wikidata.org/entity/Q55704,Kedar Joshi
453,http://www.wikidata.org/entity/Q122382454,Prabhat Kumar Nanda
454,http://www.wikidata.org/entity/Q22278347,Yogesh Jaluria
455,http://www.wikidata.org/entity/Q60607873,Lallit Anand
456,http://www.wikidata.org/entity/Q123057344,Sushant Dash
457,http://www.wikidata.org/entity/Q2722282,Anil Kakodkar
