S.No,item,itemLabel
288,http://www.wikidata.org/entity/Q21514175,Heirehalli Chenniah Govindu
289,http://www.wikidata.org/entity/Q107405096,T. Ravi Raju
290,http://www.wikidata.org/entity/Q36682604,Suresh Chandra Sati
291,http://www.wikidata.org/entity/Q5512495,G. Suryaprakash
292,http://www.wikidata.org/entity/Q7282822,Ragavendra R Baliga
293,http://www.wikidata.org/entity/Q36698274,Vemuri Venkateswara Sarma
294,http://www.wikidata.org/entity/Q57982855,G.Q. Allaqaband
295,http://www.wikidata.org/entity/Q16750990,G. Vijayaraghavan
296,http://www.wikidata.org/entity/Q17083021,K. Srinath Reddy
297,http://www.wikidata.org/entity/Q7261565,Purshotam Lal
298,http://www.wikidata.org/entity/Q19560226,Yogesh Kumar Chawla
299,http://www.wikidata.org/entity/Q23038239,Thanikachalam Sadagopan
300,http://www.wikidata.org/entity/Q23304368,Mohsin Wali
301,http://www.wikidata.org/entity/Q123676964,Sanchindra Nath Das Gupta
302,http://www.wikidata.org/entity/Q4243548,Prathap C. Reddy
303,http://www.wikidata.org/entity/Q20687533,Purshottam Lal Wahi
304,http://www.wikidata.org/entity/Q21009780,Harbans Singh Wasir
305,http://www.wikidata.org/entity/Q21342024,Mandayam Jeersannidhi Thirumalachar
306,http://www.wikidata.org/entity/Q21798148,K. A. Abraham
307,http://www.wikidata.org/entity/Q22006619,C. N. Manjunath
308,http://www.wikidata.org/entity/Q19664912,Bhupathiraju Somaraju
309,http://www.wikidata.org/entity/Q36671298,Ram Keerti Verma
310,http://www.wikidata.org/entity/Q118220150,Vijay Viswanathan
311,http://www.wikidata.org/entity/Q57320813,Venkatachalam Raveenthiran
312,http://www.wikidata.org/entity/Q59209385,Abhishek Pallava
313,http://www.wikidata.org/entity/Q4907282,Biju
314,http://www.wikidata.org/entity/Q88867162,Mrinmoy Das
315,http://www.wikidata.org/entity/Q81780908,Subas Chandra Rout
316,http://www.wikidata.org/entity/Q84496211,Rajendra Prakash Singh
317,http://www.wikidata.org/entity/Q106096198,Paira Mall
318,http://www.wikidata.org/entity/Q107387933,Goru Krishna Babu
319,http://www.wikidata.org/entity/Q108541618,Doctor Krollspell
320,http://www.wikidata.org/entity/Q110662406,Paul Harris Daniel
321,http://www.wikidata.org/entity/Q111606292,Dasari Ramakrishna Prasad
322,http://www.wikidata.org/entity/Q82023862,Ambrish Vijayakar
323,http://www.wikidata.org/entity/Q123335093,Raghvendra Sharma
324,http://www.wikidata.org/entity/Q3517911,Farooq Abdullah
325,http://www.wikidata.org/entity/Q97666703,Pashupati Bhattacharya
326,http://www.wikidata.org/entity/Q4751307,Ananda Prasad
327,http://www.wikidata.org/entity/Q5640460,Hakim Abdul Aziz
328,http://www.wikidata.org/entity/Q111334760,Narendra Prasad Misra
329,http://www.wikidata.org/entity/Q16514386,Abhay Bang
330,http://www.wikidata.org/entity/Q6713018,M. R. Gurusamy Mudaliar
331,http://www.wikidata.org/entity/Q6965776,Narendra Dabholkar
332,http://www.wikidata.org/entity/Q4699812,Ajit Varki
